105/10/06,33000,39900,1.18,1.21,1.18,1.21,0.00,2
106/03/16,316000,124580,0.44,0.44,0.36,0.37,-0.01,16
106/03/17,95000,29200,0.31,0.31,0.30,0.30,-0.07,3
106/03/20,25000,7350,0.30,0.30,0.29,0.29,-0.01,2
106/03/21,18000,4500,0.25,0.25,0.25,0.25,-0.04,2
106/03/22,410000,88200,0.20,0.22,0.20,0.22,-0.03,3
106/03/23,125000,25000,0.20,0.20,0.20,0.20,-0.02,3
106/03/24,37000,6290,0.17,0.17,0.17,0.17,-0.03,1
106/03/27,55000,7700,0.14,0.14,0.14,0.14,-0.03,2
106/03/28,0,0,---,---,---,---,---,0
106/03/29,0,0,---,---,---,---,---,0
106/03/30,0,0,---,---,---,---,---,0
