105/03/21,5000,6850,1.37,1.37,1.37,1.37,0.00,1
105/06/14,115000,99170,0.85,0.90,0.85,0.89,-0.01,10
105/06/15,125000,109670,0.89,0.89,0.85,0.85,-0.04,7
105/06/16,6000,5100,0.85,0.85,0.85,0.85,0.00,1
105/06/17,17000,13600,0.80,0.80,0.80,0.80,-0.05,3
105/06/20,5000,4150,0.83,0.83,0.83,0.83,+0.03,1
105/06/21,0,0,---,---,---,---,---,0
105/06/22,28000,23410,0.85,0.85,0.82,0.82,-0.05,3
105/06/23,36000,26520,0.76,0.76,0.73,0.73,-0.09,2
105/06/24,23000,14900,0.70,0.70,0.60,0.60,-0.13,3
105/06/27,10000,6300,0.63,0.63,0.63,0.63,+0.03,1
105/06/28,10000,6000,0.60,0.60,0.60,0.60,-0.03,1
105/06/29,15000,9750,0.65,0.65,0.65,0.65,+0.05,1
105/06/30,10000,6300,0.63,0.63,0.63,0.63,-0.02,1
105/07/01,0,0,---,---,---,---,---,0
105/07/04,20000,10200,0.52,0.52,0.50,0.50,-0.09,2
105/07/05,25000,11800,0.49,0.49,0.46,0.46,-0.04,2
105/07/06,20000,9000,0.45,0.45,0.45,0.45,-0.01,1
105/07/07,20000,8800,0.44,0.44,0.44,0.44,-0.01,1
105/07/11,40000,17200,0.43,0.43,0.43,0.43,-0.01,2
105/07/12,20000,9000,0.45,0.45,0.45,0.45,+0.02,1
105/07/13,20000,9400,0.47,0.47,0.47,0.47,+0.02,2
105/07/14,0,0,---,---,---,---,---,0
105/07/15,20000,8000,0.40,0.40,0.40,0.40,-0.03,1
105/07/18,20000,8000,0.40,0.40,0.40,0.40,0.00,1
105/07/19,40000,18800,0.47,0.47,0.47,0.47,+0.07,1
105/07/20,0,0,---,---,---,---,---,0
105/07/21,0,0,---,---,---,---,---,0
105/07/22,0,0,---,---,---,---,---,0
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/28,0,0,---,---,---,---,---,0
105/07/29,15000,6000,0.40,0.40,0.40,0.40,+0.04,1
105/08/01,15000,6900,0.46,0.46,0.46,0.46,+0.06,1
105/08/02,0,0,---,---,---,---,---,0
105/08/03,0,0,---,---,---,---,---,0
105/08/04,0,0,---,---,---,---,---,0
105/08/05,0,0,---,---,---,---,---,0
105/08/08,588000,320000,0.49,0.63,0.48,0.54,+0.13,22
105/08/09,409000,230550,0.59,0.60,0.56,0.58,+0.04,6
105/08/10,606000,342900,0.56,0.58,0.56,0.57,-0.01,10
105/08/11,105000,50550,0.48,0.51,0.48,0.51,-0.06,2
105/08/12,14000,8960,0.64,0.64,0.64,0.64,+0.13,1
105/08/15,0,0,---,---,---,---,---,0
105/08/16,0,0,---,---,---,---,---,0
105/08/17,0,0,---,---,---,---,---,0
105/08/18,0,0,---,---,---,---,---,0
105/08/19,0,0,---,---,---,---,---,0
105/08/22,0,0,---,---,---,---,---,0
105/08/23,0,0,---,---,---,---,---,0
105/08/24,0,0,---,---,---,---,---,0
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
105/08/30,0,0,---,---,---,---,---,0
105/08/31,0,0,---,---,---,---,---,0
105/09/01,0,0,---,---,---,---,---,0
105/09/02,0,0,---,---,---,---,---,0
105/09/05,0,0,---,---,---,---,---,0
105/09/06,0,0,---,---,---,---,---,0
105/09/07,50000,11000,0.22,0.22,0.22,0.22,+0.06,1
105/09/08,75000,14750,0.18,0.23,0.18,0.23,+0.01,2
105/09/09,25000,4750,0.19,0.19,0.19,0.19,-0.04,1
