105/03/09,177000,181570,1.02,1.04,0.99,0.99,0.00,7
105/07/07,290000,78300,0.27,0.27,0.27,0.27,-0.01,1
105/07/11,0,0,---,---,---,---,---,0
105/07/12,0,0,---,---,---,---,---,0
105/07/13,0,0,---,---,---,---,---,0
105/07/14,0,0,---,---,---,---,---,0
105/07/15,101000,25260,0.25,0.26,0.25,0.26,+0.02,2
105/07/18,101000,27260,0.27,0.27,0.26,0.26,0.00,2
105/07/19,0,0,---,---,---,---,---,0
105/07/20,2000,500,0.25,0.25,0.25,0.25,-0.01,1
105/07/21,0,0,---,---,---,---,---,0
105/07/22,7000,1680,0.24,0.24,0.24,0.24,-0.01,1
105/07/25,0,0,---,---,---,---,---,0
105/07/26,0,0,---,---,---,---,---,0
105/07/27,0,0,---,---,---,---,---,0
105/07/28,10000,2300,0.23,0.23,0.23,0.23,+0.04,1
105/07/29,0,0,---,---,---,---,---,0
105/08/01,0,0,---,---,---,---,---,0
105/08/02,0,0,---,---,---,---,---,0
105/08/03,0,0,---,---,---,---,---,0
105/08/04,0,0,---,---,---,---,---,0
105/08/05,67000,9380,0.14,0.14,0.14,0.14,-0.01,1
105/08/08,0,0,---,---,---,---,---,0
105/08/09,0,0,---,---,---,---,---,0
105/08/10,4000,400,0.10,0.10,0.10,0.10,-0.02,1
105/08/11,0,0,---,---,---,---,---,0
105/08/12,0,0,---,---,---,---,---,0
105/08/15,0,0,---,---,---,---,---,0
105/08/16,93000,5580,0.06,0.06,0.06,0.06,-0.02,1
105/08/17,0,0,---,---,---,---,---,0
105/08/18,70000,2800,0.04,0.04,0.04,0.04,-0.01,1
105/08/19,0,0,---,---,---,---,---,0
105/08/22,14000,420,0.03,0.03,0.03,0.03,-0.01,1
105/08/23,0,0,---,---,---,---,---,0
105/08/24,0,0,---,---,---,---,---,0
105/08/25,0,0,---,---,---,---,---,0
105/08/26,0,0,---,---,---,---,---,0
105/08/29,0,0,---,---,---,---,---,0
